0.0,9220096
0.2,9220096
0.4,9220096
0.6,9220096
0.8,9220096
1.0,9220096
1.2,9220096
1.4,9170944
1.6,9170944
1.8,9170944
2.0,9170944
2.2,9170944
2.4,9170944
2.6,9170944
2.8,9170944
3.0,9170944
3.2,9170944
3.4,9170944
3.6,9170944
3.8,9170944
4.0,9170944
4.2,9170944
4.4,9170944
4.6,9170944
4.8,9170944
5.0,9170944
5.2,9170944
5.4,9170944
5.6,9170944
5.8,9170944
6.0,9170944
6.2,9170944
6.4,9170944
6.6,9170944
6.8,9170944
7.0,9170944
7.2,9170944
7.4,9107456
7.6,9107456
7.8,9107456
8.0,9107456
8.2,9107456
8.4,9107456
8.6,9107456
8.8,9107456
9.0,9107456
9.2,9063424
9.4,9063424
9.6,9063424
9.8,9063424
10.0,9063424
10.2,9063424
10.4,9063424
10.6,9063424
10.8,9063424
11.0,9063424
11.2,9063424
11.4,9063424
11.6,9063424
11.8,9063424
12.0,9063424
12.2,9063424
12.4,9063424
12.6,9063424
12.8,9063424
13.0,9063424
13.2,9063424
13.4,9063424
13.6,9063424
13.8,9063424
14.0,9063424
14.2,9063424
14.4,9063424
14.6,8987648
14.8,8987648
15.0,8987648
15.2,8987648
15.4,8987648
15.6,8987648
15.8,8987648
16.0,8987648
16.2,8987648
16.4,8987648
16.6,8987648
16.8,8987648
17.0,8987648
17.2,8987648
17.4,8987648
17.6,8987648
17.8,8987648
18.0,8987648
18.2,8987648
18.4,8965120
18.6,8965120
18.8,8965120
19.0,8965120
19.2,8965120
19.4,8965120
19.6,8965120
19.8,8965120
20.0,8965120
20.2,8965120
20.4,8965120
20.6,8965120
20.8,8965120
21.0,8965120
21.2,8965120
21.4,8965120
21.6,8965120
21.8,8965120
22.0,8965120
22.2,8965120
22.4,8965120
22.6,8965120
22.8,8965120
23.0,8965120
23.2,8965120
23.4,8965120
23.6,8965120
23.8,8965120
24.0,8965120
24.2,8965120
24.4,8872960
24.6,8872960
24.8,8872960
25.0,8872960
25.2,8872960
25.4,8880128
25.6,8880128
25.8,8880128
26.0,8880128
26.2,8880128
26.4,8840192
26.6,8840192
26.8,8840192
27.0,8840192
27.2,8840192
27.4,8840192
27.6,8840192
27.8,8840192
28.0,8840192
28.2,8840192
28.4,8840192
28.6,8840192
28.8,8840192
29.0,8840192
29.2,8840192
29.4,8840192
29.6,8795136
29.8,8795136
30.0,8795136
30.2,8795136
30.4,8795136
30.6,8795136
30.8,8795136
31.0,8795136
31.2,8795136
31.4,8795136
31.6,8795136
31.8,8795136
32.0,8795136
32.2,8795136
32.4,8795136
32.6,8769536
32.8,8769536
33.0,8769536
33.2,8769536
33.4,8769536
33.6,8769536
33.8,8769536
34.0,8769536
34.2,8769536
34.4,8769536
34.6,8769536
34.8,8769536
35.0,8769536
35.2,8769536
35.4,8769536
35.6,8769536
35.8,8769536
36.0,8769536
36.2,8769536
36.4,8769536
36.6,8769536
36.8,8769536
37.0,8769536
37.2,8769536
37.4,8769536
37.6,8769536
37.8,8769536
38.0,8769536
38.2,8769536
38.4,8769536
38.6,8769536
38.8,8769536
39.0,8769536
39.2,8734720
39.4,8734720
39.6,8734720
39.8,8734720
40.0,8734720
40.2,8734720
40.4,8734720
40.6,8734720
40.8,8734720
41.0,8734720
41.2,8734720
41.4,8734720
41.6,8734720
41.8,8734720
42.0,8734720
42.2,8734720
42.4,8734720
42.6,8734720
42.8,8734720
43.0,8734720
43.2,8734720
43.4,8734720
43.6,8734720
43.8,8734720
44.0,8734720
44.2,8734720
44.4,8734720
44.6,8734720
44.8,8734720
45.0,8734720
45.2,8734720
45.4,8734720
45.6,8734720
45.8,8734720
46.0,8734720
46.2,8736768
46.4,8736768
46.6,8736768
46.8,8736768
47.0,8736768
47.2,8736768
47.4,8736768
47.6,8736768
47.8,8736768
48.0,8736768
48.2,8736768
48.4,8736768
48.6,8736768
48.8,8736768
49.0,8736768
49.2,8736768
49.4,8736768
49.6,8736768
49.8,8736768
50.0,8736768
50.2,8736768
50.4,8736768
50.6,8736768
50.8,8750080
51.0,8750080
51.2,8750080
51.4,8750080
51.6,8750080
51.8,8750080
52.0,8750080
52.2,8750080
52.4,8750080
52.6,8750080
52.8,8750080
53.0,8750080
53.2,8750080
53.4,8750080
53.6,8750080
53.8,8750080
54.0,8750080
54.2,8750080
54.4,8750080
54.6,8750080
54.8,8751104
55.0,8751104
55.2,8751104
55.4,8751104
55.6,8751104
55.8,8751104
56.0,8751104
56.2,8751104
56.4,8751104
56.6,8751104
56.8,8751104
57.0,8751104
57.2,8751104
57.4,8751104
57.6,8751104
57.8,8751104
58.0,8751104
58.2,8756224
58.4,8756224
58.6,8756224
58.8,8756224
59.0,8756224
59.2,8756224
59.4,8756224
59.6,8756224
59.8,8756224
60.0,8756224
60.2,8756224
60.4,8756224
60.6,8756224
60.8,8756224
61.0,8756224
61.2,8756224
61.4,8756224
61.6,8756224
61.8,8756224
62.0,8756224
62.2,8756224
62.4,8756224
62.6,8756224
62.8,8756224
63.0,8756224
63.2,8756224
63.4,8756224
63.6,8756224
63.8,8756224
64.0,8756224
64.2,8756224
64.4,8756224
64.6,8756224
64.8,8756224
65.0,8760320
65.2,8760320
65.4,8760320
65.6,8760320
65.8,8760320
66.0,8760320
66.2,8760320
66.4,8760320
66.6,8760320
66.8,8760320
67.0,8760320
67.2,8760320
67.4,8760320
67.6,8753152
67.8,8753152
68.0,8753152
68.2,8753152
68.4,8753152
68.6,8753152
68.8,8753152
69.0,8753152
69.2,8753152
69.4,8753152
69.6,8753152
69.8,8753152
70.0,8753152
70.2,8753152
70.4,8753152
70.6,8753152
70.8,8753152
71.0,8753152
71.2,8753152
71.4,8753152
71.6,8753152
71.8,8753152
72.0,8753152
72.2,8753152
72.4,8753152
72.6,8753152
72.8,8753152
73.0,8753152
73.2,8753152
73.4,8753152
73.6,8753152
73.8,8753152
74.0,8753152
74.2,8753152
74.4,8757248
74.6,8757248
74.8,8757248
75.0,8757248
75.2,8757248
75.4,8757248
75.6,8757248
75.8,8757248
76.0,8757248
76.2,8757248
76.4,8757248
76.6,8757248
76.8,8757248
77.0,8757248
77.2,8757248
77.4,8757248
77.6,8757248
77.8,8757248
78.0,8757248
78.2,8757248
78.4,8757248
78.6,8757248
78.8,8757248
79.0,8757248
79.2,8757248
79.4,8757248
79.6,8757248
79.8,8757248
80.0,8757248
80.2,8757248
80.4,8757248
80.6,8757248
80.8,8768512
81.0,8768512
81.2,8768512
81.4,8768512
81.6,8768512
81.8,8768512
82.0,8768512
82.2,8768512
82.4,8768512
82.6,8768512
82.8,8768512
83.0,8768512
83.2,8768512
83.4,8768512
83.6,8768512
83.8,8768512
84.0,8768512
84.2,8768512
84.4,8768512
84.6,8768512
84.8,8768512
85.0,8768512
85.2,8776704
85.4,8776704
85.6,8776704
85.8,8776704
86.0,8776704
86.2,8776704
86.4,8776704
86.6,8776704
86.8,8776704
87.0,8776704
87.2,8776704
87.4,8776704
87.6,8776704
87.8,8776704
88.0,8776704
88.2,8776704
88.4,8776704
88.6,8776704
88.8,8776704
89.0,8776704
89.2,8767488
89.4,8767488
89.6,8767488
89.8,8767488
90.0,8767488
90.2,8767488
90.4,8767488
90.6,8767488
90.8,8767488
91.0,8767488
91.2,8767488
91.4,8767488
91.6,8767488
91.8,8767488
92.0,8767488
92.2,8767488
92.4,8767488
92.6,8767488
92.8,8767488
93.0,8767488
93.2,8767488
93.4,8767488
93.6,8774656
93.8,8774656
94.0,8774656
94.2,8774656
94.4,8774656
94.6,8774656
94.8,8782848
95.0,8782848
95.2,8782848
95.4,8782848
95.6,8782848
95.8,8782848
96.0,8782848
96.2,8770560
96.4,8770560
96.6,8770560
96.8,8770560
97.0,8770560
97.2,8770560
97.4,8770560
97.6,8770560
97.8,8770560
98.0,8770560
98.2,8770560
98.4,8770560
98.6,8770560
98.8,8770560
99.0,8770560
99.2,8770560
99.4,8770560
99.6,8770560
99.8,8770560
100.0,8770560
100.2,8770560
100.4,8770560
100.6,8770560
100.8,8770560
101.0,8770560
101.2,8770560
101.4,8770560
101.6,8770560
101.8,8770560
102.0,8770560
102.2,8770560
102.4,8770560
102.6,8770560
102.8,8791040
103.0,8791040
103.2,8791040
103.4,8791040
103.6,8791040
103.8,8791040
104.0,8791040
104.2,8791040
104.4,8791040
104.6,8791040
104.8,8791040
105.0,8785920
105.2,8785920
105.4,8785920
105.6,8785920
105.8,8785920
106.0,8785920
106.2,8785920
106.4,8785920
106.6,8785920
106.8,8785920
107.0,8790016
107.2,8790016
107.4,8790016
107.6,8790016
107.8,8790016
108.0,8790016
108.2,8790016
108.4,8790016
108.6,8790016
108.8,8790016
109.0,8790016
109.2,8790016
109.4,8790016
109.6,8790016
109.8,8790016
110.0,8790016
110.2,8790016
110.4,8790016
110.6,8790016
110.8,8790016
111.0,8790016
111.2,8790016
111.4,8790016
111.6,8790016
111.8,8790016
112.0,8790016
112.2,8790016
112.4,8790016
112.6,8790016
112.8,8790016
113.0,8798208
113.2,8798208
113.4,8798208
113.6,8798208
113.8,8798208
114.0,8798208
114.2,8798208
114.4,8798208
114.6,8798208
114.8,8798208
115.0,8798208
115.2,8798208
115.4,8798208
115.6,8798208
115.8,8798208
116.0,8798208
116.2,8798208
116.4,8798208
116.6,8798208
116.8,8798208
117.0,8798208
117.2,8798208
117.4,8798208
117.6,8798208
117.8,8798208
118.0,8798208
118.2,8798208
