0,7386976
0.2,7386304
0.4,7386672
0.6000000000000001,7386736
0.8,7386768
1,7386816
1.2000000000000002,7386816
1.4000000000000001,7385952
1.6,7385200
1.8,7385184
2,7385184
2.2,7385184
2.4000000000000004,7385184
2.6,7385184
2.8000000000000003,7385184
3,7385184
3.2,7385184
3.4000000000000004,7385184
3.6,7385184
3.8000000000000003,7385184
4,7385184
4.2,7385184
4.4,7385184
4.6000000000000005,7385184
4.800000000000001,7385184
5,7385184
5.2,7385184
5.4,7385184
5.6000000000000005,7385184
5.800000000000001,7385184
6,7385184
6.2,7385184
6.4,7385184
6.6000000000000005,7385184
6.800000000000001,7385184
7,7385184
7.2,7385184
7.4,7385184
7.6000000000000005,7385184
7.800000000000001,7385184
8,7385184
8.200000000000001,7385184
8.4,7308064
8.6,7308608
8.8,7307376
9,7308048
9.200000000000001,7308560
9.4,7308720
9.600000000000001,7307728
9.8,7307728
10,7307936
10.200000000000001,7307936
10.4,7307936
10.600000000000001,7307936
10.8,7307936
11,7307936
11.200000000000001,7307936
11.4,7307936
11.600000000000001,7307936
11.8,7307936
12,7307936
12.200000000000001,7307936
12.4,7307936
12.600000000000001,7307936
12.8,7307936
13,7307936
13.200000000000001,7307936
13.4,7307936
13.600000000000001,7307936
13.8,7307936
14,7307936
14.200000000000001,7307936
14.4,7307936
14.600000000000001,7307936
14.8,7307936
15,7307936
15.200000000000001,7307936
15.4,7307936
15.600000000000001,7307936
15.8,7307936
16,7307936
16.2,7307936
16.400000000000002,7307936
16.6,7314448
16.8,7314720
17,7315008
17.2,7315024
17.400000000000002,7314320
17.6,7314560
17.8,7314000
18,7314016
18.2,7314080
18.400000000000002,7314080
18.6,7314080
18.8,7314080
19,7314080
19.200000000000003,7314080
19.400000000000002,7314080
19.6,7314080
19.8,7314080
20,7314080
20.200000000000003,7314080
20.400000000000002,7314080
20.6,7314080
20.8,7314080
21,7314080
21.200000000000003,7314080
21.400000000000002,7314080
21.6,7314080
21.8,7314080
22,7314080
22.200000000000003,7314080
22.400000000000002,7314080
22.6,7314080
22.8,7314080
23,7314080
23.200000000000003,7314080
23.400000000000002,7314080
23.6,7314080
23.8,7314080
24,7314080
24.200000000000003,7314080
24.400000000000002,7314080
24.6,7314080
24.8,7314304
25,7314752
25.200000000000003,7314768
25.400000000000002,7315248
25.6,7315888
25.8,7315888
26,7315888
26.200000000000003,7315888
26.400000000000002,7315888
26.6,7315888
26.8,7315888
27,7315888
27.200000000000003,7315888
27.400000000000002,7315888
27.6,7315888
27.8,7315888
28,7315888
28.200000000000003,7315888
28.400000000000002,7315888
28.6,7315888
28.8,7315888
29,7315888
29.200000000000003,7315888
29.400000000000002,7315888
29.6,7315888
29.8,7315888
30,7315888
30.200000000000003,7315888
30.400000000000002,7315888
30.6,7315888
30.8,7315888
31,7315888
31.200000000000003,7315888
31.400000000000002,7315888
31.6,7315888
31.8,7315888
32,7315888
32.2,7315888
32.4,7315888
32.6,7315888
32.800000000000004,7315888
33,7315888
33.2,7315216
33.4,7316016
33.6,7316512
33.800000000000004,7315968
34,7313600
34.2,7313072
34.4,7313568
34.6,7314048
34.800000000000004,7314512
35,7314512
35.2,7314512
35.4,7314512
35.6,7314512
35.800000000000004,7314512
36,7314512
36.2,7314512
36.4,7314512
36.6,7314512
36.800000000000004,7314512
37,7314512
37.2,7314512
37.4,7314512
37.6,7314512
37.800000000000004,7314512
38,7314512
38.2,7314512
38.400000000000006,7314512
38.6,7314512
38.800000000000004,7314512
39,7314512
39.2,7314512
39.400000000000006,7314512
39.6,7314512
39.800000000000004,7314512
40,7314512
40.2,7314512
40.400000000000006,7314512
40.6,7314512
40.800000000000004,7314512
41,7314512
41.2,7314512
41.400000000000006,7314512
41.6,7313664
41.800000000000004,7313536
42,7314720
42.2,7313984
42.400000000000006,7313104
42.6,7313440
42.800000000000004,7313136
43,7313600
43.2,7296800
43.400000000000006,7295888
43.6,7295888
43.800000000000004,7295888
44,7295888
44.2,7295888
44.400000000000006,7295888
44.6,7295888
44.800000000000004,7295888
45,7295888
45.2,7295888
45.400000000000006,7295888
45.6,7295888
45.800000000000004,7295888
46,7295888
46.2,7295888
46.400000000000006,7295888
46.6,7295888
46.800000000000004,7295888
47,7295888
47.2,7295888
47.400000000000006,7295888
47.6,7295888
47.800000000000004,7295888
48,7295888
48.2,7295888
48.400000000000006,7295888
48.6,7295888
48.800000000000004,7295888
49,7295888
49.2,7295888
49.400000000000006,7295888
49.6,7295888
49.800000000000004,7294976
50,7295472
50.2,7294928
50.400000000000006,7294480
50.6,7293632
50.800000000000004,7293632
51,7294032
51.2,7294080
51.400000000000006,7295280
51.6,7295280
51.800000000000004,7295280
52,7295280
52.2,7295280
52.400000000000006,7295280
52.6,7295280
52.800000000000004,7295280
53,7295280
53.2,7295280
53.400000000000006,7295280
53.6,7295280
53.800000000000004,7295280
54,7295280
54.2,7295280
54.400000000000006,7295280
54.6,7295280
54.800000000000004,7295280
55,7295280
55.2,7295280
55.400000000000006,7295280
55.6,7295280
55.800000000000004,7295280
56,7295280
56.2,7295280
56.400000000000006,7295280
56.6,7295280
56.800000000000004,7295280
57,7295280
57.2,7295280
57.400000000000006,7295280
57.6,7295280
57.800000000000004,7295280
58,7295280
58.2,7296544
58.400000000000006,7296768
58.6,7296768
58.800000000000004,7296768
59,7296768
59.2,7296768
59.400000000000006,7296768
59.6,7296768
59.800000000000004,7296768
60,7296768
60.2,7296768
60.400000000000006,7296768
60.6,7296768
60.800000000000004,7296768
61,7296768
61.2,7296768
61.400000000000006,7296768
61.6,7296768
61.800000000000004,7296768
62,7296768
62.2,7296768
62.400000000000006,7296768
62.6,7296768
62.800000000000004,7296768
63,7296768
63.2,7296768
63.400000000000006,7296768
63.6,7296768
63.800000000000004,7296768
64,7296768
64.2,7296768
64.4,7296768
64.60000000000001,7296768
64.8,7296768
65,7296768
65.2,7296768
65.4,7296768
65.60000000000001,7296768
65.8,7296768
66,7296768
66.2,7296768
66.4,7295408
66.60000000000001,7295408
66.8,7294416
67,7294416
67.2,7294448
67.4,7294448
67.60000000000001,7294784
67.8,7294784
68,7295056
68.2,7295056
68.4,7295056
68.60000000000001,7295056
68.8,7295056
69,7295056
69.2,7295056
69.4,7295056
69.60000000000001,7295056
69.8,7295056
70,7295056
70.2,7295056
70.4,7295056
70.60000000000001,7295056
70.8,7295056
71,7295056
71.2,7295056
71.4,7295056
71.60000000000001,7295056
71.8,7295056
72,7295056
72.2,7295056
72.4,7295056
72.60000000000001,7295056
72.8,7295056
73,7295056
73.2,7295056
73.4,7295056
73.60000000000001,7295056
73.8,7295056
74,7295056
74.2,7295056
74.4,7295056
74.60000000000001,7296032
74.8,7296336
75,7295536
75.2,7295568
75.4,7295568
75.60000000000001,7295568
75.8,7295568
76,7295568
76.2,7295568
76.4,7295568
76.60000000000001,7295568
76.80000000000001,7295568
77,7295568
77.2,7295568
77.4,7295568
77.60000000000001,7295568
77.80000000000001,7295568
78,7295568
78.2,7295568
78.4,7295568
78.60000000000001,7295568
78.80000000000001,7295568
79,7295568
79.2,7295568
79.4,7295568
79.60000000000001,7295568
79.80000000000001,7295568
80,7295568
80.2,7295568
80.4,7295568
80.60000000000001,7295568
80.80000000000001,7295568
81,7295568
81.2,7295568
81.4,7295568
81.60000000000001,7295568
81.80000000000001,7295568
82,7295568
82.2,7295568
82.4,7295568
82.60000000000001,7295568
82.80000000000001,7295568
83,7296240
83.2,7296560
83.4,7296560
83.60000000000001,7296592
83.80000000000001,7296592
84,7296608
84.2,7296608
84.4,7296624
84.60000000000001,7296624
84.80000000000001,7296624
85,7296624
85.2,7296624
85.4,7296624
85.60000000000001,7296624
85.80000000000001,7296624
86,7296624
86.2,7296624
86.4,7296624
